image_path,label,label_name,source,source_file,source_path,source_label,source_label_name,width,height,md5
images/cloudy/weathernet05_003963.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4460).jpg,0,cloudy or overcast,200,200,b66dad1304fbed5d5158e79ee0590631
images/sunny/weathernet05_012539.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s119.jpg,4,sun or clear,200,200,78ab842389c97cdf18da6427a82e454c
images/snowy/weathernet05_009874.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,383193706.jpg,3,snow or frosty,500,375,72029c0fa21fbcf563f03ad962be1561
images/cloudy/weathernet05_003623.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4132).jpg,0,cloudy or overcast,200,200,d1d91db18bd84e115cfb23b39f7f674d
images/sunny/weathernet05_013408.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2086.jpg,4,sun or clear,200,200,bf175fe3d13bb75cfe79c5b4dc8601f4
images/rainy/weathernet05_007575.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,2774883291.jpg,2,rain or storm,500,375,ca53a8a96a14795020b6bb08490d2b80
images/sunny/weathernet05_016465.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,sunny weather-128.jpeg,4,sun or clear,474,266,a5db357228b5465dc756c71c8452a41a
images/cloudy/weathernet05_003759.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4262).jpg,0,cloudy or overcast,200,200,0c57c0a47212fcfe27524839f83f376a
images/cloudy/weathernet05_000623.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (1506).jpg,0,cloudy or overcast,200,200,2108a7f65b4f5da2568be013802caf87
images/rainy/weathernet05_008107.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,rain215.jpg,2,rain or storm,303,171,fe8fe5526852b7cc10c0aee83c00191d
images/rainy/weathernet05_007000.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,1697.jpg,2,rain or storm,400,265,32c0a95a1f228c9863a5450c692bbaea
images/rainy/weathernet05_007042.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,1739.jpg,2,rain or storm,640,353,8d4c442e2d67101906346d31006dc58b
images/sunny/weathernet05_014448.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s3214.jpg,4,sun or clear,200,200,356e5d699f1345d405880ea41aa41601
images/sunny/weathernet05_016559.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,sunny weather-95.jpeg,4,sun or clear,474,296,d87d869bdfc508bb75f69145fdd0f557
images/sunny/weathernet05_011335.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,s0058.jpg,4,sun or clear,200,200,e307a3c440f53b526c29033cb4db747e
images/cloudy/weathernet05_001742.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (2442).jpg,0,cloudy or overcast,200,200,7251768e4b21810e7b5305fda2b09ea7
images/cloudy/weathernet05_006110.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (665).jpg,0,cloudy or overcast,500,375,1c9508bfb0052cc1539eca9513c9aed7
images/sunny/weathernet05_016259.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,shine47.jpg,4,sun or clear,299,168,472c5cd03a9e293f241fac412313caed
images/cloudy/weathernet05_004216.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4692).jpg,0,cloudy or overcast,200,200,ae4e033ced6422681e2542b2148b700c
images/cloudy/weathernet05_002156.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (2795).jpg,0,cloudy or overcast,200,200,e0f684fcbba70b8f193ac9a4b61d089e
images/sunny/weathernet05_011830.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,s0517.jpg,4,sun or clear,200,200,f6318565c08dd2d2e97e0a81b094a463
images/cloudy/weathernet05_000814.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (1665).jpg,0,cloudy or overcast,200,200,26a557c6fc394845a99d9fbe1b7cc4da
images/sunny/weathernet05_012957.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1596.jpg,4,sun or clear,200,200,fe47682767b6c1a4150719012488fd67
images/cloudy/weathernet05_001057.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (1868).jpg,0,cloudy or overcast,200,200,3e2143d943ef84805044b65414930279
images/sunny/weathernet05_012383.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s104.jpg,4,sun or clear,200,200,32806f4981daa1103fc16012c4360657
images/cloudy/weathernet05_006165.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (71).jpeg,0,cloudy or overcast,474,314,bb0858b8b93c71522506112b8f581aaf
images/sunny/weathernet05_015417.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s4244.jpg,4,sun or clear,200,200,86f812c1508801e409e748153cdc0221
images/snowy/weathernet05_009631.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,3234237985.jpg,3,snow or frosty,500,375,01fe9ab326e5641c209db8a41f374dfe
images/cloudy/weathernet05_002334.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (2942).jpg,0,cloudy or overcast,200,200,3a4bd556c1a372d12e79dce2094a6054
images/sunny/weathernet05_010887.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,28023570.jpg,4,sun or clear,500,375,99a3270ea54b379342547b56c7293e61
images/rainy/weathernet05_007261.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,2221715808.jpg,2,rain or storm,500,375,06166c193205bd6d8a28ad45878dd60c
images/cloudy/weathernet05_000831.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (168).jpeg,0,cloudy or overcast,474,314,77999609de6a5b43c791bdb23d901307
images/sunny/weathernet05_016165.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,shine169.jpg,4,sun or clear,223,165,9cd1294f81c9768a4e9030353ab7486b
images/sunny/weathernet05_014066.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2799.jpg,4,sun or clear,200,200,ead03803be5cc94e8c805a556470de97
images/cloudy/weathernet05_002287.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (2901).jpg,0,cloudy or overcast,200,200,df254dfa505111fbe08bf9f2db16d2e8
images/cloudy/weathernet05_001011.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (1829).jpg,0,cloudy or overcast,200,200,733e28330c59554884763ad17d30893d
images/cloudy/weathernet05_005318.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (57).jpg,0,cloudy or overcast,500,375,48c4fb02c793edc34b6302ec3034caf0
images/sunny/weathernet05_012381.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1038.jpg,4,sun or clear,200,200,d0c3cf6841b0b2a73c04c7c3a979fc69
images/sunny/weathernet05_012578.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1228.jpg,4,sun or clear,200,200,c683529c130b9ef840562dcac6c5336f
images/cloudy/weathernet05_004749.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (5180).jpg,0,cloudy or overcast,200,200,d2ab747a0ad2f1cb3f5a295eabb11332
images/rainy/weathernet05_008379.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,rainy weather-34.png,2,rain or storm,474,328,8975a17d745b1baa38fd6afc650dc01b
images/cloudy/weathernet05_002841.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3402).jpg,0,cloudy or overcast,200,200,40eeacaa3f24e7971d6381d84d39c88e
images/snowy/weathernet05_008831.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,12146014.jpg,3,snow or frosty,500,333,f4eb6edffbf7baeb518b553fb8740fb7
images/snowy/weathernet05_009670.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,3247150271.jpg,3,snow or frosty,500,375,1fc00aab59c5164ec1ccef08beb94560
images/cloudy/weathernet05_001344.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (210).jpg,0,cloudy or overcast,500,340,c8867174af21ee2bc28d515061655b75
images/sunny/weathernet05_010682.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,24323048.jpg,4,sun or clear,324,500,472bd06015ef1c3d4c127e316cc24cb1
images/cloudy/weathernet05_003036.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3589).jpg,0,cloudy or overcast,200,200,657f8bb9205ac68f6f5ab61bee15d520
images/cloudy/weathernet05_004043.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4534).jpg,0,cloudy or overcast,200,200,6bef023e0b770b06db05fd1c7bc9e457
images/cloudy/weathernet05_004255.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4727).jpg,0,cloudy or overcast,200,200,810468d2be43b959e251fea94ae16f42
images/sunny/weathernet05_015553.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s4387.jpg,4,sun or clear,200,200,f54cb3fc7432c0170930139460261bc9
images/cloudy/weathernet05_006473.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (964).jpg,0,cloudy or overcast,500,375,7e6e646f8e3a125be5e1754ff3ed1f65
images/snowy/weathernet05_008885.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,1265.jpg,3,snow or frosty,752,501,865a3954fe0fe00f0bf27d38c423e0c2
images/cloudy/weathernet05_001881.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (2562).jpg,0,cloudy or overcast,200,200,7097ec621b0aac10fd07044a9003a43a
images/rainy/weathernet05_008059.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,rain170.jpg,2,rain or storm,692,384,583940df7db66f850f2a4943db69abd8
images/cloudy/weathernet05_003527.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4045).jpg,0,cloudy or overcast,200,200,6e0c06e0b88fc2967d9283ae04e25b11
images/rainy/weathernet05_007011.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,1708.jpg,2,rain or storm,900,601,947fef90b71ab2990ff51b84c53ec3d3
images/cloudy/weathernet05_003669.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4177).jpg,0,cloudy or overcast,200,200,0b78d205f0167e4e03207b878b1e1fa5
images/sunny/weathernet05_013342.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2013.jpg,4,sun or clear,200,200,afb0e1da231e630efa5fed8f76eed848
images/sunny/weathernet05_016327.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,sunny sky-112.png,4,sun or clear,474,234,8f0298f1e706444dbe16b54aa2e527db
images/sunny/weathernet05_010536.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,19847082.jpg,4,sun or clear,400,480,4e5d84b9e8e8a1ddb211f56ffb71e796
images/sunny/weathernet05_010529.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,19530245.jpg,4,sun or clear,500,500,534da865182cfe493ba76170e333dad3
images/sunny/weathernet05_016128.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,shine130.jpg,4,sun or clear,300,168,8d48476be392c2b35022aa60ad90811c
images/cloudy/weathernet05_006023.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (6350).jpg,0,cloudy or overcast,267,178,de07a725be1f818a36dc8cc001c5e588
images/cloudy/weathernet05_003358.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (389).jpg,0,cloudy or overcast,500,375,810a9a5df841e7af96fa4a35d5e340bf
images/cloudy/weathernet05_004673.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (5109).jpg,0,cloudy or overcast,200,200,021c134727054a11eb74c45111f8c3ac
images/cloudy/weathernet05_005257.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (5645).jpg,0,cloudy or overcast,200,200,cb8c472eacda9ff7334374f2bdaf0c7e
images/snowy/weathernet05_010082.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,snowy day-17.jpeg,3,snow or frosty,474,289,89961bad5bd9ef9b445ac13c98fdf2f0
images/sunny/weathernet05_012349.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1008.jpg,4,sun or clear,200,200,932a3baec8f612c733a30c8c50dd9c02
images/sunny/weathernet05_010666.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,23395970.jpg,4,sun or clear,375,500,7e74786d543a92bcbd283de49fb8da3e
images/rainy/weathernet05_007987.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,976493705.jpg,2,rain or storm,333,500,52533818b627822bea07d21b41780257
images/cloudy/weathernet05_006063.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (6387).jpg,0,cloudy or overcast,267,167,680efaaa24c11cb4467c4fd927dc2632
images/cloudy/weathernet05_003094.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3642).jpg,0,cloudy or overcast,200,200,24ad9110659ccf11b5bdda1458fe0772
images/cloudy/weathernet05_002872.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3430).jpg,0,cloudy or overcast,200,200,d58810251b5807f2dbcf60bf7b987cfa
images/cloudy/weathernet05_002642.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3220).jpg,0,cloudy or overcast,200,200,fa91e1026a44613400649e76fd639653
images/cloudy/weathernet05_001614.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (233).jpg,0,cloudy or overcast,500,375,177e4853e8d0d4e91be1cd55c255b48e
images/snowy/weathernet05_008725.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,1115.jpg,3,snow or frosty,1920,799,a0aa7bee874574ed52d2fd80ef474436
images/sunny/weathernet05_010713.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,24886019.jpg,4,sun or clear,500,375,88ec54515f1850bfe9602144e993cdba
images/cloudy/weathernet05_004350.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4815).jpg,0,cloudy or overcast,200,200,c5374ac202b9ebec79c5e90249dcbcce
images/cloudy/weathernet05_000746.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (1608).jpg,0,cloudy or overcast,200,200,ab6711be5c1783d1d429553250d38559
images/rainy/weathernet05_006613.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,1230.jpg,2,rain or storm,388,240,18ff3c078477c25cadd5eadb8f8d4a55
images/sunny/weathernet05_013302.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1967.jpg,4,sun or clear,200,200,45b5cd8f7dd0c26d618a65c760d808fc
images/sunny/weathernet05_014651.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s3436.jpg,4,sun or clear,200,200,37974d9021163347b9b758dc7ee35ce9
images/sunny/weathernet05_014909.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s3710.jpg,4,sun or clear,200,200,0f47935e3d41ff589ad7f408213c6517
images/snowy/weathernet05_009975.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,78069324.jpg,3,snow or frosty,500,375,6a678358d744dd5e25a5c6e5d76f826b
images/sunny/weathernet05_016317.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,sunny sky-101.jpeg,4,sun or clear,474,355,9ef0bb4f8697fc5a64e1ec8c2362a8b9
images/cloudy/weathernet05_003181.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3726).jpg,0,cloudy or overcast,200,200,6217f81424adf2feabbafc2f067e378a
images/sunny/weathernet05_014070.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2803.jpg,4,sun or clear,200,200,9fd394bc3af0b1c9ce2bffbef5a64140
images/snowy/weathernet05_009029.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,1399.jpg,3,snow or frosty,600,447,313068387e492730079b3403e5474f4b
images/rainy/weathernet05_006810.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,1522.jpg,2,rain or storm,400,296,b617a6546a1da3bbc8e8f543a60cc8fa
images/cloudy/weathernet05_005579.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (5939).jpg,0,cloudy or overcast,200,200,03a6bf986400fb6f4b19c0e7dc7d8a5e
images/cloudy/weathernet05_002679.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3254).jpg,0,cloudy or overcast,200,200,748f501afe57c2e995916f8069bb2e8f
images/snowy/weathernet05_009877.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,383200732.jpg,3,snow or frosty,500,375,40f91782a343cdecd454741f83e0ce9a
images/sunny/weathernet05_014126.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2862.jpg,4,sun or clear,200,200,06001bc59e2420a6aa3891f099d32c11
images/cloudy/weathernet05_000699.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (157).jpg,0,cloudy or overcast,500,375,cc821854c10dd1cdff9b17d7929f4299
images/cloudy/weathernet05_006419.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (919).jpg,0,cloudy or overcast,500,333,97c28154397070cd83e84fc7c5896488
images/cloudy/weathernet05_004215.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4691).jpg,0,cloudy or overcast,200,200,afd26788ee751d4cc2d6b3411cfedd04
images/cloudy/weathernet05_003082.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (363).jpg,0,cloudy or overcast,500,375,3a6c4d9aec3bb53fd01d461761650f20
images/cloudy/weathernet05_004320.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4788).jpg,0,cloudy or overcast,200,200,886ebc21c3e4764fdc094e3df597a747
images/cloudy/weathernet05_001514.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (2246).jpg,0,cloudy or overcast,200,200,ca293f9352e66ab3d6f0803bb6956ae8
images/sunny/weathernet05_014987.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s3789.jpg,4,sun or clear,200,200,1493dfc12e6fb5ff7566a9c2eba51024
images/sunny/weathernet05_014232.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2972.jpg,4,sun or clear,200,200,6735c52e416bc93107abf3b3fbf052f6
images/sunny/weathernet05_011548.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,s0257.jpg,4,sun or clear,200,200,220ea9e39146bbc7f4163be0da9e22b8
images/cloudy/weathernet05_004727.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (5160).jpg,0,cloudy or overcast,200,200,c53892941245d2bba39fb9a193ddbfd4
images/cloudy/weathernet05_000872.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (1712).jpg,0,cloudy or overcast,200,200,9d90c5300201086323a9b3b87c85d807
images/sunny/weathernet05_010780.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,25869012.jpg,4,sun or clear,500,375,52e5e3e85171dccc39a7ab2319a722d0
images/sunny/weathernet05_012215.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s0882.jpg,4,sun or clear,200,200,ddf72c2d5fd81f0c82e5b5074bb45d49
images/sunny/weathernet05_015975.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s4855.jpg,4,sun or clear,200,200,4a8d9cd75456e315e3f65c29c225846d
images/sunny/weathernet05_014270.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s3014.jpg,4,sun or clear,200,200,5a285dc1f780ae3fe0f008dff895491b
images/cloudy/weathernet05_004313.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4780).jpg,0,cloudy or overcast,200,200,3f84e907fafeafd4f624e2d7e8ad7695
images/sunny/weathernet05_013881.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2599.jpg,4,sun or clear,200,200,f4b8a42ec02c7d3ac59eb9c7b0e37d7a
images/cloudy/weathernet05_002987.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3541).jpg,0,cloudy or overcast,200,200,d665f1f2b05f8daf5053181ca31b16c1
images/sunny/weathernet05_012422.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1077.jpg,4,sun or clear,200,200,4aeb9d4e9c77e530f59b8891eb349166
images/cloudy/weathernet05_002746.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3318).jpg,0,cloudy or overcast,200,200,8f5f24b76e3f0eb4992a97fb04b618b2
images/rainy/weathernet05_008424.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,rainy weather-82.jpeg,2,rain or storm,474,355,e400dc1c5fa4db1491069bd53385cee2
images/sunny/weathernet05_013144.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1798.jpg,4,sun or clear,200,200,15e9d5281fde1ffdb308677b5300c5e1
images/cloudy/weathernet05_002523.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3112).jpg,0,cloudy or overcast,200,200,4c3ff598074d5ef0e9a6d6b5f3bbbab5
images/sunny/weathernet05_016180.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,shine185.jpg,4,sun or clear,221,166,ad01a5d0978bdaf9f69c7d0e03b5f4db
images/snowy/weathernet05_009812.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,3268321952.jpg,3,snow or frosty,500,332,aea4da9619fd5aaf11485c9bbbb1c337
images/cloudy/weathernet05_001263.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (2033).jpg,0,cloudy or overcast,200,200,8c3f8a7f3cce562008bf1d27fb9a1f38
images/sunny/weathernet05_013055.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1703.jpg,4,sun or clear,200,200,b024ce870920dbad723e07e788041814
images/sunny/weathernet05_012881.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1515.jpg,4,sun or clear,200,200,6c0e944475891101135cf90cfd04b8a5
images/cloudy/weathernet05_000684.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (1558).jpg,0,cloudy or overcast,200,200,f5045cc48f95fc3a45ef9a088302cb7d
images/sunny/weathernet05_012424.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1079.jpg,4,sun or clear,200,200,46aadc2ac2464f4c01a1a9548d47a36a
images/cloudy/weathernet05_005760.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (6107).jpg,0,cloudy or overcast,255,198,e8d83082666c2a83647c52083fa2fe85
images/cloudy/weathernet05_004586.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (5029).jpg,0,cloudy or overcast,200,200,28bddc57e8492261c1e243fef083d9ce
images/sunny/weathernet05_014303.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s3053.jpg,4,sun or clear,200,200,6f5e44e0c4e364a588defe63cd2a3a01
images/cloudy/weathernet05_000159.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (1126).jpg,0,cloudy or overcast,200,200,f80161ad838760845f63facfc1994b87
images/rainy/weathernet05_007848.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,583272108.jpg,2,rain or storm,500,375,f378d5850b2c1323df3951ca9a8defc7
images/rainy/weathernet05_007914.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,720597728.jpg,2,rain or storm,500,375,34895b62c24b60256ea0b0ac398e0fb6
images/cloudy/weathernet05_004954.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (537).jpg,0,cloudy or overcast,500,375,3be1f8f2e590742d7a4d480c6108938a
images/snowy/weathernet05_010246.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,snowy weather-33.jpeg,3,snow or frosty,474,315,149dd6afa27c2837fc0460364bb20bd3
images/rainy/weathernet05_007746.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,46.jpg,2,rain or storm,518,258,733bcd4f3a46412082e3564dec8012b4
images/sunny/weathernet05_013529.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2216.jpg,4,sun or clear,200,200,7d6d3063fe0af641bc540f2be22f9f2f
images/cloudy/weathernet05_003486.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4006).jpg,0,cloudy or overcast,200,200,1eec43f5ebb8bd1bed13b3a542314c0c
images/sunny/weathernet05_015516.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s4345.jpg,4,sun or clear,200,200,cfe8a60f51784e1a2e97f06374d6a718
images/snowy/weathernet05_008926.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,1297.jpg,3,snow or frosty,899,509,97a4ea727f519f3477774bd10e5ab588
images/cloudy/weathernet05_000708.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (1578).jpg,0,cloudy or overcast,200,200,1fc874e9b939501653735be0df361a4e
images/sunny/weathernet05_014145.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2882.jpg,4,sun or clear,200,200,5dbacfac8e46abdab7027095e7da7594
images/snowy/weathernet05_008756.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,1148.jpg,3,snow or frosty,400,265,c385d0f38d44f5a82f5ba9f10b35a3ea
images/cloudy/weathernet05_000456.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (137).jpg,0,cloudy or overcast,245,441,b8db6b63b754ec66ab5bba05e7e7c324
images/snowy/weathernet05_009206.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,2164092644.jpg,3,snow or frosty,500,281,bd44f8a3a630db7c5be3741ad347eb65
images/snowy/weathernet05_008974.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,1342.jpg,3,snow or frosty,940,705,eacdf264852f67943c2d5305e43ddac0
images/cloudy/weathernet05_003038.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3590).jpg,0,cloudy or overcast,200,200,2f41f755002edcc3a4f21e251a6fce7b
images/sunny/weathernet05_013963.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s2688.jpg,4,sun or clear,200,200,1d432fe4db609a8486f170cd8e6c2ce2
images/snowy/weathernet05_009393.jpg,3,snowy,weathernet05,weathernet05_0000.parquet,2311988545.jpg,3,snow or frosty,500,375,af357383610a3c7726b4c4bc5a7c639f
images/sunny/weathernet05_013321.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1988.jpg,4,sun or clear,200,200,2aed6d54fb03ebfb85a604c618fe2ae5
images/rainy/weathernet05_008022.jpg,2,rainy,weathernet05,weathernet05_0000.parquet,rain128.jpg,2,rain or storm,280,210,da82f47dc1904cd24e9d652739bceb31
images/sunny/weathernet05_011540.jpg,0,sunny,weathernet05,weathernet05_0000.parquet,s025.jpg,4,sun or clear,200,200,a03638d7ebc162800844d0feeca2710c
images/cloudy/weathernet05_003972.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4469).jpg,0,cloudy or overcast,200,200,c5430d598696c5197348825e554eda14
images/cloudy/weathernet05_005985.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (6316).jpg,0,cloudy or overcast,201,151,aaf0205b69481f537962665ec745f555
images/sunny/weathernet05_012553.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s1204.jpg,4,sun or clear,200,200,a9d886e34f765fe31561bf34ea1eee1b
images/cloudy/weathernet05_003468.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (3993).jpg,0,cloudy or overcast,200,200,e2e40140f6e1ab3eac4a82ba169bc6cd
images/cloudy/weathernet05_003651.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (416).jpg,0,cloudy or overcast,375,500,35f222872020079d6a161381268f8bd1
images/sunny/weathernet05_015799.jpg,0,sunny,weathernet05,weathernet05_0001.parquet,s4665.jpg,4,sun or clear,200,200,8ffbe9da0137e0d3d0a342a14b1b50ac
images/cloudy/weathernet05_005216.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (5608).jpg,0,cloudy or overcast,200,200,f484a1bf93f38151f91bc8e216ab4714
images/cloudy/weathernet05_003738.jpg,1,cloudy,weathernet05,weathernet05_0000.parquet,1 (4241).jpg,0,cloudy or overcast,200,200,050a27fd869d6530c3f0b2f4993f4d6a
